Room,DistToPlayer,LineOfSight,DistToWall,TimeInAction,SameRoom,DistToPatrol,AngleToPlayer,PlayerSpeed,Action
1,93.67,1,9.52,3.07,1,185.52,-18.72,0.00,DANCE
1,83.89,1,9.28,3.10,1,176.36,-17.39,0.00,DANCE
1,74.05,1,4.48,3.13,1,167.10,-16.07,0.00,DANCE
1,64.18,1,7.59,3.15,1,157.74,-14.76,0.00,DANCE
1,54.26,1,5.25,3.18,1,148.29,-13.48,0.00,DANCE
1,44.32,1,13.91,3.22,1,138.76,-12.24,0.00,DANCE
1,34.35,1,23.57,3.25,1,129.15,-11.08,0.00,DANCE
1,34.35,1,23.57,3.28,1,129.15,-11.08,0.00,DANCE
2,280.72,0,14.14,0.00,0,200.00,-175.92,784.02,PATROL
2,279.58,0,15.36,0.02,0,198.89,-176.03,0.94,PATROL
2,278.53,0,16.40,0.05,0,197.84,-176.10,1.39,PATROL
2,277.44,0,17.50,0.07,0,196.74,-176.18,1.90,PATROL
2,276.17,0,18.78,0.09,0,195.48,-176.27,2.29,PATROL
2,275.18,0,19.80,0.12,0,194.47,-176.34,2.69,PATROL
2,274.13,0,20.90,0.14,0,193.41,-176.42,3.08,PATROL
2,273.11,0,21.98,0.16,0,192.36,-176.50,3.46,PATROL
2,272.10,0,23.06,0.19,0,191.31,-176.59,3.90,PATROL
2,270.92,0,24.34,0.22,0,190.08,-176.69,4.35,PATROL
2,269.64,0,25.71,0.24,0,188.77,-176.80,4.72,PATROL
2,268.60,0,26.85,0.26,0,187.68,-176.89,5.06,PATROL
2,267.63,0,27.92,0.29,0,186.66,-176.98,5.40,PATROL
2,266.61,0,29.05,0.31,0,185.59,-177.07,5.73,PATROL
2,265.66,0,30.13,0.33,0,184.56,-177.17,6.08,PATROL
2,264.56,0,31.35,0.35,0,183.41,-177.27,6.39,PATROL
2,263.62,0,32.42,0.38,0,182.40,-177.36,6.69,PATROL
2,262.66,0,33.52,0.40,0,181.36,-177.46,7.00,PATROL
2,261.66,0,34.66,0.42,0,180.28,-177.56,7.28,PATROL
2,260.76,0,35.71,0.45,0,179.30,-177.66,7.57,PATROL
2,259.71,0,36.75,0.47,0,178.14,-177.69,7.84,PATROL
2,258.77,0,37.70,0.49,0,177.08,-177.72,8.11,PATROL
2,257.77,0,38.71,0.51,0,175.96,-177.75,8.37,PATROL
2,256.81,0,39.69,0.53,0,174.88,-177.78,8.63,PATROL
2,255.84,0,40.70,0.55,0,173.77,-177.81,8.88,PATROL
2,254.87,0,41.71,0.58,0,172.67,-177.84,9.12,PATROL
2,253.95,0,42.69,0.60,0,171.60,-177.88,9.38,PATROL
2,252.89,0,43.79,0.62,0,170.41,-177.92,9.61,PATROL
2,251.96,0,44.79,0.64,0,169.33,-177.95,9.84,PATROL
2,251.01,0,45.81,0.67,0,168.24,-177.99,10.06,PATROL
2,250.12,0,46.83,0.69,0,167.15,-178.04,10.35,PATROL
2,248.89,0,48.18,0.72,0,165.71,-178.09,10.63,PATROL
2,247.60,0,49.55,0.75,0,164.26,-178.13,10.84,PATROL
2,246.62,0,50.62,0.77,0,163.12,-178.17,11.04,PATROL
2,245.70,0,51.65,0.79,0,162.03,-178.21,11.23,PATROL
2,244.80,0,52.67,0.81,0,160.96,-178.26,11.44,PATROL
2,243.82,0,49.60,0.84,0,159.81,-178.30,11.63,PATROL
2,242.90,0,48.49,0.86,0,158.71,-178.35,11.82,PATROL
2,241.95,0,47.31,0.89,0,157.53,-178.41,12.04,PATROL
2,240.81,0,45.98,0.91,0,156.21,-178.45,10.49,PATROL
2,239.66,0,44.70,0.93,0,154.93,-178.49,9.35,PATROL
2,238.69,0,43.61,0.95,0,153.85,-178.52,8.36,PATROL
2,237.75,0,42.55,0.98,0,152.79,-178.55,7.42,PATROL
2,236.73,0,41.42,1.00,0,151.67,-178.58,6.51,PATROL
2,235.60,0,40.20,1.02,0,150.45,-178.60,5.79,PATROL
2,234.58,0,39.09,1.05,0,149.34,-178.62,5.07,PATROL
2,233.40,0,37.84,1.07,0,148.10,-178.64,4.51,PATROL
2,232.36,0,36.75,1.09,0,147.01,-178.65,4.01,PATROL
2,231.32,0,35.64,1.12,0,145.91,-178.67,3.48,PATROL
2,230.06,0,34.32,1.15,0,144.59,-178.69,2.98,PATROL
2,228.67,0,32.88,1.17,0,143.16,-178.70,2.58,PATROL
2,227.37,0,31.53,1.21,0,141.81,-178.71,2.14,PATROL
2,225.70,0,29.83,1.24,0,140.11,-178.72,1.80,PATROL
2,225.75,0,29.86,1.27,0,140.07,-178.54,1.55,PATROL
2,225.79,0,29.90,1.30,0,140.03,-178.38,1.32,PATROL
2,225.84,0,29.96,1.33,0,139.99,-178.21,1.14,PATROL
2,225.88,0,30.04,1.35,0,139.96,-178.05,0.98,PATROL
2,225.90,0,30.12,1.38,0,139.93,-177.89,0.00,PATROL
2,225.93,0,30.22,1.41,0,139.91,-177.72,0.00,PATROL
2,225.95,0,30.32,1.43,0,139.89,-177.57,0.00,PATROL
2,225.98,0,30.44,1.46,0,139.87,-177.41,0.00,PATROL
2,226.01,0,30.55,1.48,0,139.86,-177.29,0.00,PATROL
2,226.03,0,30.67,1.50,0,139.85,-177.16,0.00,PATROL
2,226.06,0,30.80,1.52,0,139.84,-177.02,0.00,PATROL
2,226.09,0,30.92,1.55,0,139.84,-176.90,0.00,PATROL
2,226.12,0,31.07,1.57,0,139.83,-176.76,0.00,PATROL
2,226.15,0,31.22,1.59,0,139.83,-176.63,0.00,PATROL
2,226.18,0,31.36,1.62,0,139.83,-176.51,0.00,PATROL
2,226.22,0,31.54,1.64,0,139.83,-176.38,0.00,PATROL
2,225.70,0,31.18,1.66,0,139.29,-176.25,0.00,PATROL
2,225.16,0,30.82,1.69,0,138.71,-176.11,0.00,PATROL
2,224.61,0,30.47,1.71,0,138.14,-175.97,0.00,PATROL
2,224.02,0,30.10,1.76,0,137.51,-175.82,0.00,PATROL
2,222.97,0,29.50,1.80,0,136.41,-175.55,0.00,PATROL
2,221.88,0,28.93,1.83,0,135.26,-175.27,0.00,PATROL
2,221.19,0,28.60,1.86,0,134.53,-175.09,0.00,PATROL
2,220.63,0,28.36,1.88,0,133.95,-174.95,0.00,PATROL
2,220.01,0,28.11,1.91,0,133.30,-174.79,0.00,PATROL
2,219.34,0,27.86,1.94,0,132.60,-174.62,0.00,PATROL
2,218.76,0,27.67,1.96,0,131.99,-174.46,0.00,PATROL
2,218.24,0,27.52,1.99,0,131.46,-174.33,0.00,PATROL
2,217.73,0,27.38,2.01,0,130.92,-174.19,0.00,PATROL
2,217.18,0,27.26,2.03,0,130.35,-174.05,0.00,PATROL
2,216.67,0,27.16,2.05,0,129.82,-173.92,0.00,PATROL
2,216.17,0,27.08,2.08,0,129.31,-173.79,0.00,PATROL
2,215.66,0,27.01,2.10,0,128.78,-173.65,0.00,PATROL
2,215.15,0,26.96,2.12,0,128.25,-173.52,0.00,PATROL
2,214.66,0,26.93,2.14,0,127.75,-173.39,0.00,PATROL
2,214.16,0,26.92,2.17,0,127.23,-173.26,0.00,PATROL
2,213.68,0,26.92,2.19,0,126.74,-173.13,0.00,PATROL
2,213.18,0,26.93,2.21,0,126.20,-172.99,0.95,PATROL
2,212.70,0,26.97,2.24,0,125.66,-172.85,1.91,PATROL
2,212.21,0,27.03,2.27,0,125.09,-172.69,2.89,PATROL
2,211.70,0,27.11,2.29,0,124.49,-172.53,3.64,PATROL
2,211.28,0,27.20,2.31,0,123.97,-172.37,4.41,PATROL
2,210.83,0,27.31,2.34,0,123.43,-172.21,5.10,PATROL
2,210.43,0,27.43,2.36,0,122.92,-172.05,5.86,PATROL
2,210.01,0,27.57,2.38,0,122.39,-171.88,6.67,PATROL
2,209.60,0,27.73,2.41,0,121.86,-171.70,7.35,PATROL
2,209.23,0,27.89,2.43,0,121.37,-171.54,8.04,PATROL
2,208.88,0,28.05,2.45,0,120.89,-171.36,8.68,PATROL
2,207.94,0,28.06,2.47,0,119.83,-171.16,9.34,PATROL
2,207.10,0,28.11,2.50,0,118.86,-170.97,10.02,PATROL
2,206.24,0,28.19,2.52,0,117.86,-170.77,10.64,PATROL
2,205.42,0,28.32,2.54,0,116.91,-170.57,11.24,PATROL
2,204.66,0,28.47,2.56,0,116.00,-170.38,11.87,PATROL
2,203.84,0,28.67,2.58,0,115.03,-170.17,12.46,PATROL
2,203.07,0,28.90,2.60,0,114.10,-169.96,13.05,PATROL
2,202.30,0,29.16,2.62,0,113.15,-169.75,13.59,PATROL
2,201.51,0,29.47,2.65,0,112.18,-169.53,14.14,PATROL
2,200.75,0,29.80,2.67,0,111.22,-169.31,14.69,PATROL
2,200.02,0,29.92,2.69,0,110.29,-169.09,15.20,PATROL
2,199.26,0,29.60,2.71,0,109.31,-169.13,15.78,PATROL
2,198.49,0,30.07,2.74,0,108.28,-168.88,16.36,PATROL
2,197.68,0,30.15,2.76,0,107.19,-168.61,16.97,PATROL
2,196.75,0,30.04,2.79,0,106.00,-168.68,17.45,PATROL
2,196.02,0,30.60,2.81,0,104.99,-168.42,17.98,PATROL
2,195.24,0,30.91,2.83,0,103.94,-168.17,18.46,PATROL
2,194.51,0,30.84,2.85,0,102.96,-168.20,18.88,PATROL
2,193.82,0,31.44,2.87,0,102.01,-167.96,19.30,PATROL
1,193.22,0,31.80,2.90,1,101.11,-167.71,19.76,PATROL
1,192.40,0,31.94,2.92,1,99.99,-167.68,20.25,PATROL
1,191.67,0,32.62,2.95,1,98.87,-167.40,20.79,PATROL
1,190.73,0,33.22,2.97,1,97.58,-167.11,21.28,PATROL
1,189.85,0,33.45,3.00,1,96.34,-167.07,21.72,PATROL
1,189.13,0,34.26,3.03,1,95.16,-166.76,22.23,PATROL
1,188.14,0,35.15,3.06,1,93.75,-166.44,22.70,PATROL
1,187.25,0,35.40,3.08,1,92.44,-166.39,23.17,PATROL
1,186.53,0,36.35,3.12,1,91.19,-166.05,23.70,PATROL
1,185.49,0,37.49,3.14,1,89.74,-165.72,24.08,PATROL
1,184.81,0,38.11,3.17,1,88.60,-165.41,24.41,PATROL
1,183.95,0,38.68,3.20,1,87.28,-165.33,24.78,PATROL
1,183.16,0,39.80,3.23,1,85.94,-164.94,25.01,PATROL
1,182.02,0,41.01,3.26,1,84.38,-164.56,25.31,PATROL
1,181.18,0,41.48,3.28,1,83.14,-164.49,25.65,PATROL
1,180.45,0,42.50,3.31,1,81.98,-164.16,26.02,PATROL
1,179.66,0,43.14,3.33,1,80.73,-163.98,26.40,PATROL
1,178.76,0,43.88,3.36,1,79.33,-163.78,26.78,PATROL
1,177.71,0,44.69,3.39,1,77.84,-163.60,27.08,PATROL
1,176.85,0,45.44,3.42,1,76.53,-163.41,27.41,PATROL
1,175.88,0,46.22,3.44,1,75.19,-163.25,27.65,PATROL
1,175.15,0,46.87,3.46,1,74.11,-163.10,27.88,PATROL
1,174.44,0,47.52,3.48,1,73.05,-162.94,28.12,PATROL
1,173.76,0,48.18,3.50,1,72.00,-162.78,28.36,PATROL
1,173.08,0,48.86,3.53,1,70.93,-162.61,28.59,PATROL
1,172.30,0,49.61,3.55,1,69.78,-162.44,28.83,PATROL
1,171.62,0,50.31,3.57,1,68.70,-162.26,29.09,PATROL
1,170.86,0,51.09,3.59,1,67.54,-162.08,29.33,PATROL
1,170.10,0,51.87,3.62,1,66.39,-161.90,29.53,PATROL
1,169.40,0,52.63,3.64,1,65.29,-161.71,29.73,PATROL
1,168.63,0,53.43,3.66,1,64.15,-161.53,29.82,PATROL
1,167.88,0,54.21,3.68,1,63.04,-161.35,29.98,PATROL
1,167.18,0,54.96,3.70,1,61.99,-161.18,30.09,PATROL
1,166.51,0,1000.00,3.73,1,60.96,-160.98,30.15,PATROL
1,165.74,0,1000.00,3.75,1,59.85,-160.80,30.21,PATROL
1,165.07,0,1000.00,3.77,1,58.80,-160.58,30.17,PATROL
1,164.24,0,1000.00,3.80,1,57.59,-160.35,30.27,PATROL
1,163.32,0,1000.00,3.82,1,56.35,-160.15,30.41,PATROL
1,162.58,0,1000.00,3.84,1,55.28,-159.95,30.59,PATROL
1,161.80,0,1000.00,3.86,1,54.19,-159.75,30.73,PATROL
1,161.07,0,1000.00,3.88,1,53.15,-159.55,30.91,PATROL
1,160.40,0,1000.00,3.91,1,52.10,-159.31,31.14,PATROL
1,159.59,0,1000.00,3.93,1,50.88,-159.05,31.32,PATROL
1,158.62,0,1000.00,3.96,1,49.56,-158.83,31.37,PATROL
1,157.88,0,1000.00,3.98,1,48.45,-158.62,31.40,PATROL
1,157.16,0,1000.00,4.00,1,47.37,-158.42,31.33,PATROL
1,156.55,0,1000.00,4.02,1,46.32,-158.19,31.19,PATROL
1,155.78,0,1000.00,4.05,1,45.08,-157.95,31.20,PATROL
1,154.92,0,1000.00,4.07,1,43.82,-157.75,31.06,PATROL
1,154.23,0,1000.00,4.09,1,42.74,-157.57,29.50,PATROL
1,153.52,0,1000.00,4.12,1,41.67,-157.39,28.13,PATROL
1,152.82,0,1000.00,4.14,1,40.61,-157.23,26.82,PATROL
1,152.13,0,1000.00,4.16,1,39.57,-157.08,25.55,PATROL
1,151.40,0,1000.00,4.18,1,38.51,-156.94,24.35,PATROL
1,150.70,0,1000.00,4.20,1,37.48,-156.81,23.19,PATROL
1,150.04,0,1000.00,4.23,1,36.44,-156.66,21.86,PATROL
1,149.09,1,1000.00,0.00,1,35.18,-156.54,20.77,CHASE
1,148.29,1,1000.00,0.02,1,34.09,-156.44,19.81,CHASE
1,147.64,1,1000.00,0.05,1,33.06,-156.33,18.64,CHASE
1,146.62,1,1000.00,0.08,1,31.73,-156.23,17.65,CHASE
1,145.68,1,1000.00,0.10,1,30.50,-156.16,16.83,CHASE
1,144.86,1,1000.00,0.13,1,29.35,-156.08,16.00,CHASE
1,143.85,1,1000.00,0.15,1,28.06,-156.03,15.34,CHASE
1,142.95,1,1000.00,0.18,1,26.86,-155.98,14.73,CHASE
1,141.93,1,1000.00,0.21,1,25.56,-155.95,14.23,CHASE
1,140.81,1,1000.00,0.24,1,24.25,-155.93,13.92,CHASE
1,139.99,1,1000.00,0.26,1,23.17,-155.92,13.65,CHASE
1,138.95,1,1000.00,0.29,1,21.93,-155.93,13.49,CHASE
1,137.90,1,1000.00,0.32,1,20.74,-155.94,13.43,CHASE
1,136.99,1,1000.00,0.34,1,19.71,-155.97,13.26,CHASE
1,136.17,1,1000.00,0.37,1,18.72,-156.01,13.15,CHASE
1,135.00,1,1000.00,0.39,1,17.56,-156.05,13.13,CHASE
1,134.20,1,1000.00,0.41,1,16.73,-156.09,13.16,CHASE
1,133.37,1,1000.00,0.43,1,15.91,-156.14,13.22,CHASE
1,132.60,1,1000.00,0.45,1,15.16,-156.20,13.33,CHASE
1,131.76,1,1000.00,0.47,1,14.41,-156.27,13.48,CHASE
1,130.93,1,1000.00,0.50,1,13.71,-156.34,13.65,CHASE
1,130.07,1,1000.00,0.52,1,13.05,-156.42,13.85,CHASE
1,129.32,1,1000.00,0.54,1,12.47,-156.53,14.13,CHASE
1,128.33,1,1000.00,0.57,1,11.84,-156.66,14.48,CHASE
1,127.09,1,1000.00,0.59,1,11.25,-156.77,14.78,CHASE
1,126.18,1,1000.00,0.62,1,10.91,-156.88,15.07,CHASE
1,125.34,1,1000.00,0.64,1,10.69,-157.00,15.38,CHASE
1,124.53,1,1000.00,0.67,1,10.56,-157.17,15.82,CHASE
1,123.28,1,1000.00,0.69,1,10.56,-157.31,16.17,CHASE
1,122.33,1,1000.00,0.71,1,10.69,-157.46,16.52,CHASE
1,121.44,1,1000.00,0.73,1,10.92,-157.61,16.89,CHASE
1,120.47,1,1000.00,0.75,1,11.27,-157.77,17.24,CHASE
1,119.57,1,1000.00,0.77,1,11.69,-157.92,17.58,CHASE
1,118.71,1,1000.00,0.80,1,12.17,-158.09,17.94,CHASE
1,117.80,1,1000.00,0.82,1,12.73,-158.26,18.23,CHASE
1,116.88,1,1000.00,0.84,1,13.36,-158.45,18.54,CHASE
1,115.91,1,1000.00,0.86,1,14.06,-158.65,18.85,CHASE
1,114.93,1,1000.00,0.88,1,14.82,-158.84,19.15,CHASE
1,114.01,1,1000.00,0.91,1,15.58,-159.05,19.48,CHASE
1,113.01,1,1000.00,0.93,1,16.41,-159.25,19.79,CHASE
1,112.06,1,1000.00,0.95,1,17.23,-159.47,20.11,CHASE
1,111.11,1,1000.00,0.98,1,18.10,-159.74,20.51,CHASE
1,109.90,1,1000.00,1.00,1,19.18,-160.00,20.88,CHASE
1,108.76,1,1000.00,1.02,1,20.21,-160.24,21.20,CHASE
1,107.81,1,1000.00,1.05,1,21.11,-160.49,21.59,CHASE
1,106.82,1,1000.00,1.08,1,22.09,-160.88,22.15,CHASE
1,105.26,1,1000.00,1.10,1,23.55,-161.16,22.54,CHASE
1,104.18,1,1000.00,1.12,1,24.59,-161.43,22.89,CHASE
1,103.21,1,1000.00,1.15,1,25.53,-161.70,23.24,CHASE
1,102.23,1,1000.00,1.17,1,26.51,-162.05,23.66,CHASE
1,100.98,1,1000.00,1.19,1,27.73,-162.34,23.88,CHASE
1,100.00,1,1000.00,1.22,1,28.69,-162.63,23.97,CHASE
1,98.99,1,1000.00,1.24,1,29.68,-162.93,24.16,CHASE
1,97.99,1,1000.00,1.26,1,30.65,-163.23,24.36,CHASE
1,96.96,1,1000.00,1.28,1,31.65,-163.53,24.57,CHASE
1,95.97,1,1000.00,1.30,1,32.62,-163.88,24.71,CHASE
1,94.85,1,1000.00,1.32,1,33.69,-164.20,24.72,CHASE
1,93.81,1,1000.00,1.35,1,34.68,-164.55,24.77,CHASE
1,92.67,1,1000.00,1.37,1,35.76,-164.92,25.01,CHASE
1,91.47,1,1000.00,1.39,1,36.90,-165.27,25.30,CHASE
1,90.40,1,1000.00,1.42,1,37.91,-165.62,25.53,CHASE
1,89.32,1,1000.00,1.44,1,38.93,-165.97,25.73,CHASE
1,88.26,1,1000.00,1.46,1,39.93,-166.35,26.00,CHASE
1,87.13,1,1000.00,1.48,1,40.99,-166.73,26.26,CHASE
1,86.03,1,1000.00,1.50,1,42.02,-167.10,26.39,CHASE
1,84.97,1,1000.00,1.52,1,43.00,-167.48,26.52,CHASE
1,83.88,1,1000.00,1.55,1,44.00,-168.02,26.86,CHASE
1,82.41,1,1000.00,1.59,1,45.38,-168.65,27.30,CHASE
1,80.75,1,1000.00,1.62,1,46.94,-169.34,27.74,CHASE
1,78.99,1,1000.00,1.65,1,48.58,-169.99,28.12,CHASE
1,77.40,1,1000.00,1.68,1,50.09,-170.64,28.44,CHASE
1,75.85,1,1000.00,1.71,1,51.54,-171.24,28.65,CHASE
1,74.46,1,1000.00,1.74,1,52.84,-171.82,28.84,CHASE
1,73.13,1,1000.00,1.76,1,54.08,-172.41,29.02,CHASE
1,71.80,1,1000.00,1.79,1,55.30,-173.00,29.12,CHASE
1,70.52,1,1000.00,1.82,1,56.48,-173.65,29.27,CHASE
1,69.12,1,1000.00,1.84,1,57.77,-174.19,29.47,CHASE
1,68.00,1,1000.00,1.86,1,58.80,-174.72,29.67,CHASE
1,66.93,1,1000.00,1.88,1,59.79,-175.25,29.88,CHASE
1,65.88,1,1000.00,1.90,1,60.77,-175.81,30.09,CHASE
1,64.81,1,1000.00,1.92,1,61.77,-176.38,30.27,CHASE
1,63.78,1,1000.00,1.95,1,62.74,-176.98,30.45,CHASE
1,62.70,1,1000.00,1.97,1,63.78,-177.72,30.31,CHASE
1,61.38,1,1000.00,1.99,1,65.02,-178.34,30.17,CHASE
1,60.30,1,1000.00,2.02,1,66.03,-178.96,30.02,CHASE
1,59.23,1,1000.00,2.04,1,67.03,-179.64,29.85,CHASE
1,58.07,1,1000.00,2.06,1,68.13,179.68,29.67,CHASE
1,56.92,1,1000.00,2.09,1,69.20,178.95,29.46,CHASE
1,55.71,1,1000.00,2.11,1,70.33,178.18,29.23,CHASE
1,54.45,1,1000.00,2.14,1,71.49,177.50,29.02,CHASE
1,53.36,1,1000.00,2.16,1,72.51,176.79,28.78,CHASE
1,52.22,1,1000.00,2.18,1,73.57,176.13,28.56,CHASE
1,51.19,1,1000.00,2.20,1,74.52,175.47,28.33,CHASE
1,50.16,1,1000.00,2.22,1,75.47,174.81,28.09,CHASE
1,49.15,1,1000.00,2.24,1,76.40,174.06,28.15,CHASE
1,48.02,1,1000.00,2.27,1,77.42,173.30,28.20,CHASE
1,46.90,1,1000.00,2.29,1,78.43,172.48,28.27,CHASE
1,45.71,1,1000.00,2.32,1,79.50,171.39,28.36,CHASE
1,44.15,1,1000.00,2.35,1,80.87,170.23,28.47,CHASE
1,42.58,1,1000.00,2.38,1,82.25,169.12,28.57,CHASE
1,41.11,1,1000.00,2.41,1,83.53,167.90,28.69,CHASE
1,39.57,1,1000.00,2.44,1,84.86,166.78,28.79,CHASE
1,38.20,1,1000.00,2.47,1,86.02,165.43,28.92,CHASE
1,36.62,1,1000.00,2.50,1,87.36,164.13,29.04,CHASE
1,35.18,1,1000.00,2.52,1,88.58,162.93,29.15,CHASE
1,33.89,1,1000.00,2.55,1,89.65,161.58,29.26,CHASE
1,32.51,1,1000.00,2.58,1,90.80,160.23,29.38,CHASE
1,31.20,1,1000.00,2.60,1,91.88,158.75,29.50,CHASE
1,29.83,1,1000.00,2.63,1,93.00,157.19,29.63,CHASE
1,28.46,1,1000.00,2.66,1,94.11,155.74,29.74,CHASE
1,27.26,1,1000.00,2.68,1,95.07,154.01,29.86,CHASE
1,25.90,1,1000.00,2.71,1,96.15,152.09,30.00,CHASE
1,24.48,1,1000.00,2.74,1,97.26,150.48,30.10,CHASE
1,24.48,1,1000.00,0.00,1,97.26,150.48,0.00,DANCE
1,33.37,1,1000.00,0.02,1,87.39,159.68,0.00,DANCE
1,42.59,1,1000.00,0.04,1,77.48,165.55,0.00,DANCE
1,51.96,1,1000.00,0.07,1,67.52,169.81,0.00,DANCE
1,61.39,1,1000.00,0.09,1,57.54,173.19,0.00,DANCE
1,70.84,1,1000.00,0.11,1,47.54,176.03,0.00,DANCE
1,80.29,1,1000.00,0.14,1,37.55,178.53,0.00,DANCE
1,89.71,1,1000.00,0.16,1,27.60,-179.21,0.00,DANCE
1,99.10,1,1000.00,0.18,1,17.80,-177.12,0.00,DANCE
1,108.44,1,1000.00,0.20,1,8.76,-175.15,0.00,DANCE
1,117.74,1,1000.00,0.23,1,6.46,-173.28,0.00,DANCE
1,126.97,1,1000.00,0.26,1,14.56,-171.48,0.00,DANCE
1,136.13,1,1000.00,0.28,1,24.24,-169.73,0.00,DANCE
1,145.22,1,1000.00,0.30,1,34.16,-168.03,0.00,DANCE
1,154.23,0,1000.00,0.32,1,44.14,-166.37,0.00,DANCE
1,163.16,0,1000.00,0.35,1,54.14,-164.75,0.00,DANCE
1,171.99,0,1000.00,0.37,1,64.13,-163.14,0.00,DANCE
1,180.73,0,1000.00,0.40,1,74.10,-161.56,0.00,DANCE
1,189.37,0,49.23,0.42,1,84.03,-160.00,0.00,DANCE
1,197.90,0,42.80,0.44,1,93.91,-158.46,0.00,DANCE
1,206.31,0,36.60,0.47,1,103.75,-156.92,0.00,DANCE
1,214.61,0,29.28,0.49,1,113.53,-155.41,0.00,DANCE
1,222.79,0,20.38,0.51,1,123.25,-153.90,0.00,DANCE
1,230.84,0,10.57,0.54,1,132.89,-152.40,0.00,DANCE
3,238.76,0,2.36,0.56,0,142.46,-150.91,0.00,DANCE
3,246.54,0,9.86,0.59,0,151.96,-149.42,0.00,DANCE
3,254.18,0,19.65,0.61,0,161.36,-147.95,0.00,DANCE
3,261.67,0,28.48,0.63,0,170.67,-146.48,0.00,DANCE
3,269.01,0,37.46,0.65,0,179.89,-145.01,0.00,DANCE
3,276.20,0,33.52,0.68,0,189.00,-143.55,0.00,DANCE
3,283.23,0,23.52,0.70,0,198.00,-142.09,0.00,DANCE
3,290.10,0,13.54,0.72,0,206.89,-140.64,0.00,DANCE
3,296.81,0,3.89,0.74,0,215.66,-139.19,0.00,DANCE
3,303.34,0,6.97,0.77,0,224.31,-137.74,0.00,DANCE
3,309.69,0,4.33,0.79,0,232.82,-136.30,0.00,DANCE
3,315.87,0,7.59,0.81,0,241.21,-134.86,0.00,DANCE
3,321.87,0,6.44,0.84,0,249.45,-133.42,0.00,DANCE
3,327.68,0,9.68,0.87,0,257.55,-131.99,0.00,DANCE
3,333.31,0,10.72,0.90,0,265.51,-130.55,0.00,DANCE
3,338.74,0,8.98,0.92,0,273.31,-129.12,0.00,DANCE
3,343.98,0,15.32,0.95,0,280.95,-127.69,0.00,DANCE
3,349.02,0,24.09,0.97,0,288.43,-126.26,0.00,DANCE
3,353.86,0,27.26,0.99,0,295.75,-124.84,0.00,DANCE
3,358.50,0,20.29,1.01,0,302.89,-123.41,0.00,DANCE
3,362.93,0,11.05,1.03,0,309.87,-121.99,0.00,DANCE
3,367.15,0,1.20,1.06,0,316.66,-120.56,0.00,DANCE
3,371.16,0,9.01,1.09,0,323.27,-119.14,0.00,DANCE
3,374.95,0,16.54,1.12,0,329.69,-117.72,0.00,DANCE
3,378.53,0,22.04,1.14,0,335.93,-116.30,0.00,DANCE
3,381.90,0,29.71,1.17,0,341.97,-114.88,0.00,DANCE
3,385.04,0,38.26,1.20,0,347.81,-113.46,0.00,DANCE
3,387.96,0,47.19,1.22,0,353.46,-112.05,0.00,DANCE
3,390.66,0,56.31,1.25,0,358.90,-110.63,0.00,DANCE
3,393.13,0,1000.00,1.28,0,364.13,-109.21,0.00,DANCE
3,395.38,0,1000.00,1.31,0,369.16,-107.80,0.00,DANCE
3,397.40,0,1000.00,1.34,0,373.97,-106.38,0.00,DANCE
3,399.19,0,1000.00,1.36,0,378.56,-104.97,0.00,DANCE
3,400.75,0,1000.00,1.41,0,382.94,-103.55,0.00,DANCE
3,402.08,0,1000.00,1.46,0,387.10,-102.14,0.00,DANCE
3,403.18,0,1000.00,1.48,0,391.03,-100.72,0.00,DANCE
3,404.05,0,1000.00,1.51,0,394.74,-99.31,0.00,DANCE
3,404.68,0,1000.00,1.53,0,398.23,-97.89,0.00,DANCE
3,405.08,0,1000.00,1.56,0,401.48,-96.48,0.00,DANCE
3,405.25,0,1000.00,1.58,0,404.50,-95.06,0.00,DANCE
3,405.19,0,1000.00,1.61,0,407.29,-93.65,0.00,DANCE
3,404.89,0,1000.00,1.63,0,409.85,-92.24,0.00,DANCE
3,404.36,0,1000.00,1.65,0,412.16,-90.82,0.00,DANCE
3,403.59,0,1000.00,1.67,0,414.24,-89.41,0.00,DANCE
3,402.60,0,1000.00,1.70,0,416.09,-87.99,0.00,DANCE
3,401.37,0,1000.00,1.72,0,417.69,-86.58,0.00,DANCE
3,399.91,0,1000.00,1.74,0,419.05,-85.16,0.00,DANCE
3,398.22,0,1000.00,1.77,0,420.17,-83.75,0.00,DANCE
3,396.31,0,1000.00,1.79,0,421.05,-82.33,0.00,DANCE
3,394.16,0,1000.00,1.82,0,421.69,-80.92,0.00,DANCE
3,391.79,0,1000.00,1.84,0,422.08,-79.50,0.00,DANCE
3,389.19,0,1000.00,1.86,0,422.23,-78.08,0.00,DANCE
3,386.37,0,1000.00,1.89,0,422.14,-76.67,0.00,DANCE
3,383.32,0,1000.00,1.91,0,421.81,-75.25,0.00,DANCE
3,380.06,0,1000.00,1.93,0,421.23,-73.83,0.00,DANCE
3,376.57,0,1000.00,1.96,0,420.41,-72.41,0.00,DANCE
3,372.87,0,1000.00,1.98,0,419.34,-70.99,0.00,DANCE
3,368.96,0,45.37,2.01,0,418.04,-69.57,0.00,DANCE
3,364.83,0,37.60,2.03,0,416.49,-68.15,0.00,DANCE
3,360.49,0,31.53,2.05,0,414.71,-66.72,0.00,DANCE
3,355.95,0,25.36,2.08,0,412.68,-65.30,0.00,DANCE
